fid,order_id,latitude,longitude,basket_value,delivery duration,profit,revenue,client_id
13757,17332472,40.231419514,28.832462467,86.4653,15.416666667,45.1565,101.4545,client_97227741
13758,45472591,40.229798219,28.868086562,236.2752,26.383333333,87.0298,244.7188,client_75069057
13759,99475139,40.2255983,28.8372584,269.1089,7.716666667,131.2176,293.5486,client_47769734
13760,23636027,40.204899795,28.966243006,361.4428,12.116666667,138.7522,383.1522,client_61906133
13761,70587875,40.198476636,29.001929797,1074.3415,9.683333333,36.4563,488.0193,client_85897026
13762,14621191,40.199029016,28.94305665,407.4266,10.933333333,82.3029,325.3545,client_54073346
13763,19732295,40.208838202,28.811635114,160.2079,27.45,79.3647,173.3356,client_74676675
13764,26971750,40.234219445,28.842342384,117.901,23.066666667,43.1754,108.2854,client_97613025
13765,79625721,40.249569782,28.997102492,411.6858,10.533333333,96.6256,337.3655,client_39858797
13766,23663458,40.205945809,28.9582403,545.4106,15.633333333,109.0307,393.1482,client_82085960
13767,17207338,40.222323483,28.836736567,221.8689,2.416666667,109.0393,248.3909,client_91070958
13768,16438657,40.194337159,28.945631001,344.8317,5.066666667,129.30759999999998,338.1607,client_40439919
13769,25322483,40.226741869,28.829304166,484.4016,16.6,189.2435,473.8741,client_12246728
13770,97043475,40.2126164,28.9747343,615.6733,7.916666667,202.3685,604.8715,client_66414327
13771,69461246,40.219605751,28.910705522,203.3728,6.233333333,108.7769,217.6069,client_91754035
13772,64837031,40.205427431,29.018530175,228.4752,22.65,103.897,254.537,client_21056067
13773,57951331,40.227776538,28.837917075,140.5916,10.05,75.0376,187.1936,client_14712061
13774,72222148,40.220144647,28.839391619,173.5445,9.383333333,44.2296,203.1573,client_42301034
13775,12181664,40.246034241,29.010143057,318.4191,6.966666667,114.8065,360.4865,client_38277693
13776,77753564,40.2216025,28.910935,407.098,4.866666667,168.1414,365.2922,client_95945794
13777,26037640,40.214526352,28.946070783,274.6543,8.85,113.7496,276.1549,client_41282660
13778,64014311,40.221200153,28.975336701,843.9018,6.85,291.1512,774.4941,client_51538283
13779,99736588,40.19891096,29.007034041,129.5545,24.6,90.1713,169.938,client_31693475
13780,57462675,40.22016948,28.916921206,133.8208,5.1,82.2203,175.6003,client_34519549
13781,62112619,40.193987259,28.938902244,151.5941,21.916666667,79.5354,162.3834,client_91730490
13782,39540794,40.214643101,28.923640475,291.6273,8.033333333,111.1034,241.825,client_83315261
13783,71850356,40.265251273,28.934120536,2345.275,15.416666667,566.4308,1618.2539,client_88335382
13784,90879728,40.2102259,28.9642895,510.98810000000003,18.283333333,107.5483,434.9297,client_89705219
13785,30776400,40.254660883,29.016531073,559.1881,10.7,231.8184,565.7705,client_61723933
13786,60975907,40.199032089,29.012552015,301.1279,9.5,74.5257,211.6944,client_14549265
13787,17569931,40.207124941,29.011955732,974.4455,16.516666667,291.806,971.1575,client_10214620
13788,71425384,40.234701915,28.841470666,513.3264,16.583333333,135.1262,478.5469,client_40495926
13789,60644260,40.195333335,29.002038762,264.44550000000004,10.066666667,124.7598,257.0064,client_69376752
13790,49323517,40.22466557,28.989037089,281.9604,16.85,125.0487,303.5275,client_62044388
13791,50811305,40.253025559,28.959351741,145.775,34.016666667,97.4478,193.3878,client_10110278
13792,43364919,40.229357936,28.838798145,94.4851,12.7,51.448,136.098,client_77255047
13793,66961915,40.195847838,28.939684443,272.4603,26.45,126.46029999999999,275.4757,client_91566172
13794,74559683,40.222386459,28.911097124,703.4473,6.583333333,214.0235,626.4518,client_93614420
13795,11382690,40.224445163,28.918404803,127.6337,6.516666667,60.7082,136.0882,client_61108050
13796,77709795,40.191028462,28.948418798,202.1089,7.183333333,47.3586,175.8287,client_99778825
13797,76013106,40.197956006,29.005369395,736.7535,7.666666667,173.2958,596.5513,client_59569534
13798,42250387,40.203159817,28.955346197,206.8218,3.733333333,100.9025,244.5905,client_76176237
13799,92367592,40.221011223,28.833088763,159.7061,6.2,81.0871,185.9991,client_92552865
13800,82796518,40.245938787,29.011368826,440.975,6.35,174.7772,441.6174,client_54261644
13801,83780603,40.176675662,28.934090361,668.3992,10.566666667,214.7898,551.8618,client_11162582
13802,91157969,40.232897945,28.84097144,208.935,23.883333333,108.9923,245.7819,client_85497952
13803,48373576,40.214421381,28.977830149,334.198,5.55,145.2343,366.1443,client_11299955
13804,34697597,40.195626057,28.958240636,153.0039,12.083333333,105.3536,205.6636,client_24602820
13805,91173010,40.206051813,28.985722008,317.5545,11.6,153.3491,314.8291,client_87070908
13806,54785469,40.25696168,29.000223912,471.8416,17.066666667,81.0503,377.4932,client_43874639
13807,77353411,40.25842369,28.964823782,295.0,16.783333333,70.0006,273.0055,client_99989010
13808,23661564,40.212126368,28.981839202,716.7723,3.283333333,246.087,653.0373,client_64226833
13809,70381619,40.262600761,29.012124874,203.4257,23.95,80.6786,236.0386,client_36687186
13810,52517278,40.211373298,28.922133408,271.9406,11.433333333,144.5201,289.7201,client_40929463
13811,99031864,40.241682375,28.998002037,294.9604,7.966666667,113.3099,305.6624,client_75882334
13812,80933246,40.221174297,28.944894969,349.0594,9.35,129.239,378.839,client_23064879
13813,74317334,40.216374335,28.958484381,182.2772,14.1,74.1252,163.0352,client_53567511
13814,45368783,40.17496647,29.069442339,312.4982,13.183333333,102.6317,294.7021,client_83689301
13815,58556731,40.201819274,28.955878951,125.6814,4.683333333,82.6055,155.9155,client_35239925
13816,54948535,40.225151949,28.964298405,122.2364,4.983333333,84.416,153.6399,client_77036634
13817,73216030,40.228467543,28.837842744,129.5436,25.65,81.1841,160.3601,client_59363759
13818,50397142,40.222313,28.836496,172.7426,3.416666667,92.64,204.81,client_91041663
13819,61184766,40.217171835,29.01039049,556.3861,16.95,193.7325,505.193,client_22509479
13820,75741338,40.227482163,28.83023791,531.1856,14.633333333,195.6893,523.867,client_35160457
13821,29886599,40.229389178,28.845281079,266.1163,8.55,81.4277,214.8225,client_19086809
13822,50318690,40.19810838,28.94155696,118.6713,7.983333333,78.4554,158.9054,client_69517584
13823,22220463,40.222926868,28.939216062,329.8432,22.283333333,153.9376,303.7957,client_72891770
13824,97722074,40.24483581,29.001729973,336.2277,7.966666667,99.0689,349.3289,client_85136818
13825,36219438,40.228085502,28.827650249,527.3879,16.7,170.3162,499.541,client_95467988
13826,34019662,40.226660978,28.83344315,312.297,4.783333333,137.8299,341.9099,client_10730482
13827,13295231,40.222735127,28.982697353,206.6309,6.933333333,98.403,228.7544,client_91601894
13828,21293236,40.221806365,28.849633969,329.8369,12.9,163.5803,374.9043,client_19215811
13829,20672541,40.266700057,28.947473243,246.2931,12.983333333,109.8598,255.1158,client_90814303
13830,16790344,40.215721735,28.990156576,372.1275,9.7,153.0066,389.4087,client_32414552
13831,11845992,40.218335937,28.944008164,246.1287,10.333333333,66.113,173.3528,client_57711515
13832,48852927,40.212106591,28.953790851,257.281,6.783333333,132.9525,292.515,client_17019384
13833,76160955,40.189702226,28.937812597,656.198,11.716666667,121.214,475.003,client_89997462
13834,28895799,40.223140624,28.836991712,898.3506,16.733333333,203.0026,527.1976,client_98401611
13835,56132654,40.180555768,29.086090475,633.8429,16.933333333,101.0019,594.9088,client_16457775
13836,25028296,40.24756814,29.008922651,367.1188,8.866666667,99.9693,337.493,client_28923664
13837,79667793,40.235647649,28.840223104,185.4599,11.916666667,96.0969,191.9373,client_49422353
13838,86369148,40.248807978,29.004550315,2074.5992,10.433333333,527.5022,1520.9959,client_26597514
13839,69464459,40.194424429,29.057156481,570.0332,10.05,181.5937,495.4243,client_27572227
13840,47891035,40.226903649,28.832521141,218.5644,10.516666667,104.8217,266.6317,client_60123902
13841,79440582,40.228729024,28.848706931,128.0772,18.016666667,60.8355,139.2203,client_84683684
13842,96151818,40.238564112,28.992179967,191.2178,21.766666667,68.6508,165.8901,client_60227073
13843,92100625,40.216999022,28.826041259,632.4333,16.85,133.1155,465.1051,client_81368708
13844,97055863,40.186796466,29.139680676,277.0594,29.683333333,104.9664,308.6664,client_22625104
13845,79906474,40.251719268,28.95949088,599.2546,18.9,190.6474,499.1602,client_50079079
13846,57877451,40.26418929,29.015590623,157.3366,18.55,76.5088,127.90960000000001,client_58152227
13847,57530556,40.222636312,28.982760385,193.099,10.55,118.6169,196.1124,client_44722040
13848,69691759,40.224858586,28.83808706,645.6154,6.583333333,179.2757,641.6136,client_99588046
13849,61000075,40.222289947,29.010174237,135.9,9.566666667,64.7128,153.5128,client_79633152
13850,24479879,40.196931549,28.958433142,582.223,22.216666667,71.8637,413.2426,client_59360374
13851,74919577,40.213754168,28.935951814,351.3977,6.75,104.674,207.8875,client_49927921
13852,52199387,40.229514092,28.84968359,349.5149,28.416666667,76.8014,204.8595,client_88041232
13853,22105788,40.199469739,29.026919603,708.8515,10.416666667,212.0651,493.8011,client_25552773
13854,14676691,40.193547833,28.938915127,983.5941,15.65,292.5252,932.4784,client_96191993
13855,74984684,40.177328894,29.073357023,165.1273,13.4,61.4674,174.9274,client_38746911
13856,64390960,40.222947604,28.848980181,187.1079,38.933333333,93.507,165.017,client_42401042
13857,22471254,40.229317863,28.840974044,402.3193,13.966666667,100.633,373.815,client_76384699
13858,33396366,40.204456547,28.988318592,312.901,15.8,129.9728,300.541,client_49171897
13859,50977668,40.259697358,29.018987305,634.3267,26.8,196.0729,521.0235,client_23233693
13860,85710292,40.224081912,28.918794394,935.1204,7.066666667,313.2134,877.333,client_94986903
13861,46530153,40.237002623,28.839739971,130.3465,20.183333333,70.8994,140.9594,client_13399810
13862,70611351,40.22946,28.989766,437.5842,13.516666667,189.5706,428.2456,client_21240226
13863,71292471,40.212978647,28.813720867,342.0427,29.216666667,59.5972,285.2195,client_41108719
13864,35751294,40.179783197,29.057661071,469.7589,10.166666667,165.4174,445.9293,client_23729354
13865,62245878,40.239026077,28.980217651,756.2277,16.683333333,278.7968,768.1368,client_46404215
13866,83298900,40.208278732,29.019437917,468.1011,10.233333333,173.0156,409.1886,client_81338061
13867,77983430,40.266985563,28.937073313,688.0701,12.033333333,260.5992,705.9792,client_24972440
13868,61985394,40.262600761,29.012124874,186.2475,11.466666667,96.6504,196.8604,client_36687186
13869,88160434,40.226293899,28.844700381,263.3818,11.433333333,117.2097,252.86470000000003,client_57587361
13870,38497900,40.274018971,28.937960789,253.30020000000002,21.416666667,147.3763,278.7983,client_75722613
13871,26220810,40.249982028,28.962019198,223.1782,35.666666667,113.0911,256.7911,client_89789964
13872,95850579,40.270830569,28.948814683,392.4455,7.983333333,152.0658,408.5024,client_93296805
13873,43358807,40.264600935,28.933679983,880.6147,17.866666667,330.8084,878.9784,client_64585747
13874,57089471,40.223996923,28.833810277,322.4257,7.45,141.8924,296.3133,client_78163420
13875,59147685,40.180981754,29.066946544,324.3015,16.416666667,154.488,343.278,client_33671921
13876,87173420,40.25683878,28.941661909,682.1425,21.033333333,276.3052,613.2892,client_28573790
13877,71376501,40.217111158,28.890004903,789.6755,9.433333333,197.6036,486.9592,client_21306857
13878,19714436,40.234523772,28.84179119,583.3111,22.116666667,189.6957,581.7381,client_32561467
13879,89921645,40.224508905,28.972978033,192.2475,3.45,105.9038,210.1938,client_90194846
13880,35356376,40.249393955,28.961382137,301.6024,16.95,130.4328,293.8598,client_96405994
13881,89801593,40.221127449,28.849359378,513.3208,23.366666667,157.8842,463.4502,client_13250271
13882,99086095,40.247426881,28.998477794,755.8713,19.916666667,226.4363,696.72,client_53094220
13883,59213772,40.257927061,28.957417198,456.9207,8.516666667,145.6574,488.0277,client_91946317
13884,69331385,40.219170279,28.851055875,585.9151,26.283333333,198.7626,585.349,client_41062119
13885,54546779,40.243721555,29.018476345,320.6594,25.216666667,119.3974,303.0859,client_32973103
13886,58690575,40.218620367,28.984280191,430.0198,6.283333333,-29.4793,239.3512,client_60538902
13887,93942050,40.256361925,28.994996622,342.9208,8.25,105.5836,325.0576,client_89938027
13888,45235921,40.205659899,29.0226149,412.4059,9.116666667,160.3647,393.9712,client_87453297
13889,99217030,40.250594379,28.959920704,245.8218,15.216666667,134.4879,266.1882,client_25642495
13890,15383429,40.179887599,29.0726328,189.3233,9.483333333,94.649,213.7546,client_45316890
13891,57709560,40.209484979,28.981062211,262.1417,10.15,110.2992,262.7092,client_55927619
13892,24781081,40.24135607,28.976929262,178.2376,17.15,72.6863,136.6475,client_86168663
13893,49196014,40.222083612,28.929467238,653.8182,10.95,231.6482,657.8182,client_99064408
13894,84653392,40.233347662,28.837722279,812.1609,39.05,234.5808,755.2114,client_14680541
13895,72588664,40.208231875,28.955281153,257.9917,8.483333333,81.4371,189.1045,client_32750329
13896,83309611,40.220557328,28.916491047,299.9378,5.983333333,123.8005,334.3105,client_76756487
13897,66010833,40.266826671,28.929827252,169.3158,11.483333333,79.8302,175.4365,client_25844050
13898,75976573,40.24985792,28.961713091,911.3851,13.266666667,237.5398,886.0665,client_19273269
13899,15910400,40.178116607,29.08182811,153.8218,18.85,64.032,160.815,client_40776719
13900,58217553,40.206850207,29.027097635,176.6497,7.8,77.4703,207.1583,client_76476609
13901,25846067,40.221142041,28.834378906,272.1403,10.05,125.997,247.1678,client_69974105
13902,38932756,40.247973233,28.978882916,1001.2238,21.233333333,236.5355,776.5253,client_98613678
13903,31480257,40.258310344,28.945452534,948.2662,21.683333333,228.7125,650.0829,client_67597100
13904,50253053,40.193798765,29.062758274,371.7921,3.85,91.9494,323.8802,client_40134416
13905,53525227,40.220076293,28.917648755,164.4257,5.583333333,89.7353,192.2053,client_21124838
13906,66926001,40.226928735,28.833025061,569.2343,21.833333333,189.0766,522.1054,client_20821454
13907,44809027,40.219307501,28.905257955,185.3762,31.2,96.5727,179.7539,client_23884767
13908,72390189,40.214004054,28.936423883,322.9636,12.6,140.255,334.655,client_54473162
13909,91361958,40.188286115,29.096566513,226.8515,10.433333333,126.4291,232.0674,client_78057182
13910,75383792,40.266653496,28.947773315,111.89850000000001,18.933333333,51.3807,153.5409,client_68334916
13911,10893556,40.238691057,29.013421386,306.0188,36.583333333,158.9348,342.2273,client_39173244
13912,23455619,40.211118794,28.830294572,467.0528,20.05,167.6424,438.3375,client_15685066
13913,49384579,40.214272372,28.946541511,150.4851,12.133333333,103.6301,181.8101,client_88071365
13914,43994179,40.216199728,28.975168727,266.37620000000004,14.3,85.6934,238.8739,client_51922084
13915,51647591,40.19112138,29.068819396,133.703,7.566666667,70.4208,130.3758,client_35616853
13916,14921117,40.19396216,29.064723998,713.9378,5.216666667,186.5989,585.4876,client_93200561
13917,39907776,40.226093208,28.965226114,342.7911,5.566666667,140.0958,370.8272,client_97780793
13918,47678998,40.228675525,28.840156384,145.5418,23.15,75.7314,154.3864,client_31286324
13919,11373089,40.232030497,28.834089227,132.9315,18.983333333,51.3991,129.7311,client_49694146
13920,25982702,40.198654361,29.008092508,255.26729999999998,7.183333333,-9.9034,139.8389,client_10739476
13921,98978298,40.21827347,28.848733418,518.1485,24.283333333,198.9289,514.3179,client_56317270
13922,68254821,40.212345473,28.813368492,298.0891,35.833333333,123.532,322.702,client_46250731
13923,35008644,40.226547834,28.826555908,219.6733,22.433333333,101.4099,197.7008,client_12224743
13924,47977862,40.221594908,28.897965364,268.3347,7.033333333,110.1153,261.8155,client_32572451
13925,63312328,40.226721646,28.92276004,245.9455,5.3,106.4258,228.3462,client_45366972
13926,16404083,40.186587461,29.047097526,891.7426,20.366666667,276.7772,845.8639,client_35635157
13927,22920751,40.209072999,28.960237876,1703.3302,12.733333333,561.9307,1490.7989,client_99726730
13928,50975250,40.199051039,28.948079422,301.8416,6.066666667,145.5438,338.1747,client_43124013
13929,83437264,40.225765036,28.915931471,530.9833,6.55,140.0947,347.4295,client_34632199
13930,54144650,40.200394454,28.98155205,242.5519,11.333333333,143.4605,295.2405,client_28750539
